,TicketID,Summary,unclean,Top1Grams,Top2Grams,Top3Grams,Top4Grams,Automation Category
239,786172,device,Device Down,device,No Pattern,No Pattern,No Pattern,Need Manual Analysis
240,910435,device critical alarm clear sjpsfaw device stop respond,Device down A CRITICAL alarm cleared on SJP2-S4-15F-AW - DEVICE HAS STOPPED RESPONDING,device,stop respond,device stop respond,clear sjpsfaw device stop,Need Manual Analysis
241,960065,device eccafeteria,Device EC3-Cafeteria-3550  (10.200.208.2530),device,device eccafeteria,No Pattern,No Pattern,Need Manual Analysis
242,809435,device eccafeteria,Device EC3-Cafeteria-3550  (10.200.208.2530),device,device eccafeteria,No Pattern,No Pattern,Need Manual Analysis
243,1017733,device get reboot ectfbcl,Device Got Rebooted  EC2-T6-2FB-C4006-L2,device,device get,device get reboot,device get reboot ectfbcl,Need Manual Analysis
244,781356,device get reboot sjp device,Device got rebooted at SJP2  L2 Device.,device,device get,device get reboot,get reboot sjp device,Need Manual Analysis
245,1066415,device stop respond poll,DEVICE HAS STOPPED RESPONDING TO POLLS,device,stop respond,stop respond poll,device stop respond poll,Need Manual Analysis
246,1080237,device stop respond poll,DEVICE HAS STOPPED RESPONDING TO POLLS,device,stop respond,stop respond poll,device stop respond poll,Need Manual Analysis
247,696939,device stop respond poll,DEVICE HAS STOPPED RESPONDING TO POLLS,device,stop respond,stop respond poll,device stop respond poll,Need Manual Analysis
248,867768,device stop respond poll,DEVICE HAS STOPPED RESPONDING TO POLLS,device,stop respond,stop respond poll,device stop respond poll,Need Manual Analysis
249,17007,device -PRON- would foxsbbectacl,Device ID: FOX0520S0BB(EC1-T1-3A-C4006-L2),device,would foxsbbectacl,No Pattern,No Pattern,Need Manual Analysis
250,1052290,device reachable,Device is no t reachable CDC5-S43D-C6500-L2.wipro.com (10.142.1.19),device,device reachable,No Pattern,No Pattern,Need Manual Analysis
251,869538,device not reachable,Device is not reachable   WT-CHN-CDU-6509-2F-L2.wipro.com - 10.171.100.14,not,not reachable,device not reachable,No Pattern,Need Manual Analysis
252,729616,device not reachable,Device is not reachable  CDC5-S43E-C6500-L2.wipro.com (10.142.1.20),not,not reachable,device not reachable,No Pattern,Need Manual Analysis
253,806816,device not reachable ectgacl,Device is not reachable - EC3-T8GA-C4506-L2 (10.200.253.201),not,not reachable,device not reachable,device not reachable ectgacl,Need Manual Analysis
254,722615,device not reachable wtusrwcior,Device is not reachable  WT-US-RWC-7200-IOR( 10.165.100.5),not,not reachable,device not reachable,device not reachable wtusrwcior,Need Manual Analysis
255,746527,device not reachable wtvgkdc,Device is not reachable - WT-VG224-KDC2 (10.140.227.12),not,not reachable,device not reachable,device not reachable wtvgkdc,Need Manual Analysis
256,1073406,device not reachable ectbcl,Device is not reachable (EC3-T86B-C4506-L2 - 10.200.253.214),not,not reachable,device not reachable,device not reachable ectbcl,Need Manual Analysis
257,968046,device not reachable ectmsrcl,Device is not reachable (EC3-T8MSR-C4506-L2 -10.200.253.222),not,not reachable,device not reachable,device not reachable ectmsrcl,Need Manual Analysis
258,512424,device not reachable wthdcbcebl,Device is not reachable (WT-HDC6-B2-C6506E-1B-L2 - 10.159.1.43),not,not reachable,device not reachable,device not reachable wthdcbcebl,Need Manual Analysis
259,838742,device not reachable,Device is not reachable CDC5-S43E-C6500-L2.wipro.com - 10.142.1.20,not,not reachable,device not reachable,No Pattern,Need Manual Analysis
260,728658,device not reachable ipaddress,Device is not reachable.  WBPO-BestBuy-S6-3F-CW-Switch4- IPAddress : 10.142.25.39,not,not reachable,device not reachable,device not reachable ipaddress,Need Manual Analysis
261,1181666,device not reachable cdcsbcl,Device is not reachable. CDC5-S21B-C6500-L2 - (10.145.1.113),not,not reachable,device not reachable,device not reachable cdcsbcl,Need Manual Analysis
262,1181536,device reachable,Device is Reachable   WT-GDC3-SEC-IOR.wipro.com (10.105.203.1),device,device reachable,No Pattern,No Pattern,Need Manual Analysis
263,1014762,device reachable cdcsecl,Device is reachable - CDC5-S43E-C6500-L2 (10.142.1.20),device,device reachable,device reachable cdcsecl,No Pattern,Need Manual Analysis
264,1172636,device reachable,Device is reachable - CDC5-S43E-C6500-L2.wipro.com (10.142.1.20),device,device reachable,No Pattern,No Pattern,Need Manual Analysis
265,1144737,device not reachable,Device not reachable,not,not reachable,device not reachable,No Pattern,Need Manual Analysis
266,862772,device not reachable,Device not reachable,not,not reachable,device not reachable,No Pattern,Need Manual Analysis
267,909750,device stop respond poll,Device stopped responding to polls. JDC_WANEdge-SW.wipro.com - 10.136.64.194,device,stop respond,stop respond poll,device stop respond poll,Need Manual Analysis
268,574064,device health checkup require,Devices health checkup required,device,device health,health checkup require,device health checkup require,Need Manual Analysis
269,878311,devicetype ciscovxr,DeviceType:		 Cisco7206VXR,devicetype,devicetype ciscovxr,No Pattern,No Pattern,Need Manual Analysis
270,1094888,devv password reset,Devv= password reset,password,password reset,devv password reset,No Pattern,Likely Automatable
271,805812,dhcp access require irmc audit,DHCP  access required to IRMC to do the audit,access,access require,require irmc audit,dhcp access require irmc,likely automatable
272,768443,dhcp scope detail atlanda location,DHCP scope details for Atlanda location,location,dhcp scope,dhcp scope detail,scope detail atlanda location,Need Manual Analysis
273,1094941,dhcp scope detail bby atlanda,DHCP scope details for BBY atlanda,detail,dhcp scope,dhcp scope detail,scope detail bby atlanda,Need Manual Analysis
274,523876,dhcp scope detail prepare share,DHCP scope details prepared and shared,share,dhcp scope,dhcp scope detail,scope detail prepare share,Need Manual Analysis
275,815321,dhcp scope bestbuy scope,DHCP scope full on Bestbuy scope,dhcp,dhcp scope,scope bestbuy scope,dhcp scope bestbuy scope,Need Manual Analysis
276,830298,dhcp scope hdc,DHCP scope full on HDC,dhcp,dhcp scope,dhcp scope hdc,No Pattern,Need Manual Analysis
277,871316,dhcp server creation sonama project,DHCP Server creation for Sonama Project.,server,dhcp server,dhcp server creation,dhcp server creation sonama,Need Manual Analysis
278,821076,dhcp server detail,DHCP server details,server,dhcp server,dhcp server detail,No Pattern,Need Manual Analysis
279,973973,dhcp server issue,DHCP SERVER ISSUE,issue,dhcp server,dhcp server issue,No Pattern,Need Manual Analysis
280,827958,dipassowrd issue,DI297953=passowrd issue,issue,dipassowrd issue,No Pattern,No Pattern,Need Manual Analysis
281,765953,direct access,direct Access,access,direct access,No Pattern,No Pattern,likely automatable
282,1011340,direct access,Direct Access,access,direct access,No Pattern,No Pattern,likely automatable
283,1054298,direct access,Direct access,access,direct access,No Pattern,No Pattern,likely automatable
284,951737,direct access,Direct access,access,direct access,No Pattern,No Pattern,likely automatable
285,594988,direct access,DIrect Access,access,direct access,No Pattern,No Pattern,likely automatable
286,1044646,direct access lync,Direct access + Lync,access,direct access,direct access lync,No Pattern,likely automatable
287,1025438,direct access configuration,DIRECT ACCESS CONFIGURATION,access,direct access,direct access configuration,No Pattern,likely automatable
288,810032,direct access installation,Direct access installation,access,direct access,direct access installation,No Pattern,likely automatable
289,699955,direct access not work,direct access is not working,not,not work,direct access not,direct access not work,Need Manual Analysis
290,836017,direct access not work show not connect corporate network,direct access is not working ..showing could not connect to corporate network,not,not work,direct access not,direct access not work,Need Manual Analysis
291,728021,direct access issue,Direct Access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
292,890247,direct access issue,Direct Access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
293,914408,direct access issue,Direct Access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
294,979821,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
295,497766,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
296,1185069,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
297,955366,direct access issue,Direct Access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
298,1011510,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
299,518999,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
300,477547,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
301,866451,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
302,587804,direct access issue,Direct Access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
303,655055,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
304,792586,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
305,1100613,direct access issue,Direct access issue,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
306,1028701,direct access issue sonu pathak,direct access issue -- > sonu pathak,issue,direct access,direct access issue,direct access issue sonu,Need Manual Analysis
307,769044,direct access issue,Direct access issue.,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
308,833110,direct access issue,Direct access issue.,issue,direct access,direct access issue,No Pattern,Need Manual Analysis
309,1152618,direct access need configure,Direct Access need to configure,need,need configure,access need configure,direct access need configure,Need Manual Analysis
